PERSON_ID,PERSON_TYPE,CRASH_RECORD_ID,VEHICLE_ID,SEX,AGE,AIRBAG_DEPLOYED,EJECTION,INJURY_CLASSIFICATION,DRIVER_ACTION,DRIVER_VISION,PHYSICAL_CONDITION,PEDPEDAL_ACTION,PEDPEDAL_VISIBILITY,PEDPEDAL_LOCATION,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,DOORING_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,geometry,YEAR,ADDRESS
P414314,PASSENGER,2ccadbc4c52eeaafc759c864d396cb5c38d184ac15e6cee171df1440a8f3e4959c91ee57944c19b662e996d051c84f7cdc1ecad384c7b751454962b0ec2b23b4,1783938.0,M,4.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,2024-07-28 11:10:00,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",07/28/2024 11:45:00 AM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11,1,7,41.789004599,-87.703283025,POINT (-87.703283025249 41.789004599022),POINT (1156070.672763498 1866333.42182584),2024,5729 S KEDZIE AVE
O1781870,DRIVER,eb8229a306f275e993e842d31b045a7f7c77542419a1a54ebff0979b1fd855500d3998420ab1df247d31dfc4329680a852dbe15c30a779107aadd0b732aa5a0b,1696848.0,F,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,OTHER,UNKNOWN,UNKNOWN,,,,,2024-03-20 20:19:00,5,CLEAR,DAYLIGHT,PEDESTRIAN,PARKING LOT,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,$500 OR LESS,03/20/2024 08:19:00 PM,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20,4,3,41.888918174,-87.644477973,POINT (-87.64447797293 41.88891817356),POINT (1171815.4547284746 1902864.5864118463),2024,370 N DESPLAINES ST
O1913730,DRIVER,c9dc46e22e235f13850edd39dbf96458f2f0a83712ede09ae59b4492f0eaadef2385e3ef714379d04e98cfead146939b752d0be2ec9a1c2ec83fc9e79b58db3b,1823159.0,M,53.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,,,,,2024-09-24 08:45:00,30,RAIN,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,"$501 - $1,500",09/24/2024 08:49:00 AM,IMPROPER OVERTAKING/PASSING,WEATHER,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8,3,9,41.899643474,-87.745766204,POINT (-87.745766203793 41.899643473944),POINT (1144209.238970149 1906567.751816913),2024,1031 N CICERO AVE
O1859466,DRIVER,9753b599e248ab3fff1c9049600c9b1f6fd65d654d8a7012b6c732f0f9be64b74a4acb4259341f23077da7deeaeb31cb49f9f7b7fd7ce2e2b3207818cfdcecf9,1771405.0,M,45.0,DID NOT DEPLOY,UNKNOWN,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,NORMAL,,,,,2024-06-28 12:49:00,25,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",07/09/2024 07:40:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,6,6,41.921498592,-87.706967281,POINT (-87.70696728109 41.921498592425),POINT (1154713.7418175463 1914606.4984522618),2024,2211 N KEDZIE BLVD
O1755164,DRIVER,c7b6f9eb86b0c8436f5ff19cc50c1687967f9f2f281c71890b54b2714241f0bae15507572d204578ee822afd9b5ae78173fc62f99a9eecfa54bb6cf1ab330527,1671139.0,M,63.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,OTHER,UNKNOWN,NORMAL,,,,,2024-02-07 11:30:00,5,CLEAR,DAYLIGHT,FIXED OBJECT,OTHER,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,"OVER $1,500",02/07/2024 11:45:00 AM,NOT APPLICABLE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,4,2,41.88752864,-87.632646837,POINT (-87.632646836524 41.887528639657),POINT (1175041.0560536063 1902384.32428835),2024,300 N LA SALLE DR
O1848354,DRIVER,b0cffe402ba11606724fa3e15771a1116a669cec29c4390ca683fa80516cf41c00e218a7024e77f18c606da7b7911a9128653ec6c8d62a9e5986c8a9fa1ce46d,1760746.0,M,51.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,UNKNOWN,,,,,2024-06-22 22:32:00,35,CLEAR,DARKNESS,REAR END,NOT DIVIDED,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,$500 OR LESS,06/22/2024 10:32:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,22,7,6,41.990363305,-87.694159118,POINT (-87.694159118308 41.990363304902),POINT (1158012.2937277888 1939726.7589767615),2024,2551 W PETERSON AVE
O1823898,DRIVER,de981d9c5142ceeb7cda486d18c399e89653d652058ec98e85faa6e7e4787909689ee3e5974e7a8409aafb8d4ca9ca28d020fbfa77e5d8dd88e80ab9b2786662,1737318.0,M,28.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,NORMAL,,,,,2024-05-21 11:36:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",05/21/2024 11:36:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,3,5,41.786051568,-87.741501333,POINT (-87.741501332963 41.786051568255),POINT (1145655.542549659 1865183.2976408326),2024,5850 S CICERO AVE
O1948617,DRIVER,943236d2508c59245b1186ea2fe7c23e428d9d60789202d207dc79ca41cad3f9c499787705b6de71c5f3dabbdc52b338cd6513c1fb7a74fab13d248afd5503dd,1856367.0,X,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,FOLLOWED TOO CLOSELY,UNKNOWN,UNKNOWN,,,,,2024-09-28 14:10:00,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",09/28/2024 02:30:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14,7,9,41.80127916,-87.679527493,POINT (-87.679527492875 41.801279160396),POINT (1162515.0449127117 1870854.56199307),2024,2200 W 51ST ST
O1841486,DRIVER,9b92ab8eaa897873d20e24988ba4481a652876821cfe3043cb25c1082b7c9199b6f45bda545658f818ecef4b7a2fe04e9ba155b133af63c2d31f46cced6eacca,1754186.0,M,62.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,,2024-06-12 16:45:00,35,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",06/12/2024 04:51:00 PM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,16,4,6,41.976201139,-87.905309125,POINT (-87.905309125103 41.976201139024),POINT (1100635.8917230505 1934208.3565550821),2024,10000 W OHARE ST
O1760478,DRIVER,69ba4d35e753ac44ca45315ff5253d4adeeb72b2a95ee5eca1370a697a457aa8048c4b657d115f625dad0a01a209be023ee3e42e9014b5a9440dd0f61cf74e7f,1676249.0,F,50.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2024-02-15 18:00:00,30,CLEAR,DUSK,REAR END,NOT DIVIDED,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,N,"OVER $1,500",02/16/2024 05:00:00 PM,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,5,2,41.981719049,-87.748039613,POINT (-87.748039613251 41.981719049176),POINT (1143386.1159944138 1936472.0338021696),2024,5501 N CICERO AVE
O1811816,DRIVER,1d347e296f0361b9cf46ad0c435dea857bc582a1105a62ae8f747cd707812f38e5a52d60e902cb100fc1e22c4ab5e9c8cf11c08f39de9fa914130ff9ec571eba,1725716.0,X,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,,,,,2024-05-05 13:12:00,30,CLEAR,DAYLIGHT,PEDESTRIAN,FOUR WAY,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,05/05/2024 01:33:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13,1,5,41.968120021,-87.729111416,POINT (-87.729111416247 41.968120021181),POINT (1148567.4959563331 1931552.2233470988),2024,4025 W LAWRENCE AVE
O1749865,DRIVER,652ac9f013fcd210e2fb577a9580fea3fb370f82e7a767c9bae99a4b7ccbdb042eb18a4c7016549ea2fdedd2a06bfd6290e14c5a12d6d463f080082fe22a5e6f,1666021.0,F,47.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,UNKNOWN,UNKNOWN,,,,,2024-01-16 19:00:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER NONCOLLISION,NOT DIVIDED,UNKNOWN,"RUT, HOLES",NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",01/29/2024 11:15:00 AM,NOT APPLICABLE,NOT APPLICABLE,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,3,1,41.914464033,-87.633487207,POINT (-87.633487207357 41.914464033497),POINT (1174732.1569980043 1912197.728033801),2024,1751 N CLARK ST
O1745102,DRIVER,93c42640146d466502f2e8227b43d875970da34782f5ff746ed40be157114b47096d499e16e3df4b573046e290344eb93fc5aada0ea256bef5a61d02dbc53a2a,1661475.0,F,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,,,,,2024-01-20 16:30:00,30,CLEAR,DUSK,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO DEFECTS,,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",01/21/2024 01:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16,7,1,41.885428831,-87.725657271,POINT (-87.725657270801 41.885428830592),POINT (1149720.4004625317 1901426.0818856608),2024,285 N PULASKI RD
O1737761,DRIVER,d565908f1756834e043e4d2bf357af5cf0cf43fc044555bda5dfeadbe0b7c6ddde822e894af4ea0980654b594999ca07bd55e959974e1567b0452a22e5301098,1654429.0,M,66.0,DID NOT DEPLOY,NONE,NONINCAPACITATING INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2024-01-09 13:14:00,30,FREEZING RAIN/DRIZZLE,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,SNOW OR SLUSH,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",01/09/2024 01:16:00 PM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",FAILING TO REDUCE SPEED TO AVOID CRASH,,5,INCAPACITATING INJURY,3.0,0.0,1.0,2.0,0.0,2.0,0.0,13,3,1,41.721567763,-87.64315629,POINT (-87.64315628975 41.721567762704),POINT (1172665.0241792519 1841885.9231410979),2024,798 W 95TH ST
O1814863,DRIVER,5ccb4e600a757a71fef58cdef6120a28d47c57bed59d9c21cc6aa2c59415bf69084a5429032b14d6ba52dac097cffc82d8e116393aeaf011850d204966fbe479,1728675.0,F,44.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2024-05-09 12:26:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",05/09/2024 01:00:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12,5,5,41.884023508,-87.67656686,POINT (-87.676566860355 41.884023507949),POINT (1163091.7175983032 1901012.4652503352),2024,129 N DAMEN AVE
O1779497,DRIVER,363a51b93802ed1c8242725eb8e982fba7e731d8b7e5b5cfe7301445b242c7db54cdb457f874d2f6baa2b369ab23d591d58fb0c7f4355097e896d34fc540f006,1694555.0,M,73.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,NOT OBSCURED,NORMAL,,,,,2024-03-17 14:35:00,30,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",03/17/2024 02:39:00 PM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,1,3,41.990508161,-87.706718678,POINT (-87.706718678176 41.9905081606),POINT (1154597.5217591934 1939754.3122031454),2024,3100 W PETERSON AVE
O1843189,DRIVER,edd9df8f74a07fce6ac4b36d91911c3d188298c50ac418a817efc867e11fdfb21a55e9a5eeff09e2baf54ae2906f226ffcd9c60d9076d87a70ab899597a86e65,1755788.0,F,0.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,OTHER,UNKNOWN,NORMAL,,,,,2024-06-15 17:30:00,30,CLEAR,DAYLIGHT,PEDALCYCLIST,"FIVE POINT, OR MORE",DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,$500 OR LESS,06/15/2024 06:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17,7,6,41.934377636,-87.661347688,POINT (-87.661347687717 41.93437763648),POINT (1167092.263518873 1919393.6337781567),2024,2900 N LAKEWOOD AVE
O1798171,DRIVER,df266df96caacf22f7158d821574590815f4b0b648e0877b59b3182206c359045b160f344402916c9d76654c734e03d6101b44ad8332b4e0e8f4e1401d9a9251,1712553.0,M,22.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,UNKNOWN,NOT OBSCURED,NORMAL,,,,,2024-04-15 16:05:00,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",04/15/2024 04:07:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,2,4,41.957444124,-87.727874243,POINT (-87.727874242969 41.957444123785),POINT (1148931.434488086 1927664.2626073514),2024,4202 N PULASKI RD
O1806045,DRIVER,823ac98a8caf73ba357b14eeafe7995950aadd9dd9095fb04f231de5991927ab5a5100d867bcf74a34985e4784c720331f2a2d65c461b305742844772b9ecd9f,1720182.0,M,27.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,IMPROPER TURN,NOT OBSCURED,NORMAL,,,,,2024-04-27 11:36:00,30,CLEAR,DAYLIGHT,TURNING,ONE-WAY,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,"OVER $1,500",04/27/2024 11:43:00 AM,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,7,4,41.878234811,-87.629155504,POINT (-87.629155503628 41.878234811434),POINT (1176019.5112496 1899005.4408488253),2024,299 S DEARBORN ST
O1735873,DRIVER,5932acf1cc27e71ab405ae237219314d9f75eb54f0a1a92b7720c72c076fb9f3b05e48129c9b26f2fbcb7e9ef99ae23a9f48ecd3e8c0580749f18356e0454828,1652580.0,M,27.0,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,NONE,NOT OBSCURED,NORMAL,,,,,2024-01-05 19:54:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,PARKING LOT,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,$500 OR LESS,01/05/2024 07:55:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19,6,1,41.855281704,-87.631992642,POINT (-87.631992642294 41.855281703774),POINT (1175315.1992748128 1890635.039232466),2024,2002 S WENTWORTH AVE
O1946868,DRIVER,61bc7a74633014bab55fc37eddefe1b6e2db9badbb5868e830f0ca6995802605db4601fd7355138209ed708107a13571306f58bac47c4db615cc4f4b93f3c553,1854690.0,M,55.0,"DEPLOYED, FRONT",NONE,"REPORTED, NOT EVIDENT",FAILED TO YIELD,UNKNOWN,NORMAL,,,,,2024-11-10 20:40:00,30,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,T-INTERSECTION,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",11/10/2024 08:40:00 PM,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO REDUCE SPEED TO AVOID CRASH,,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,1.0,1.0,1.0,0.0,20,1,11,42.017406801,-87.690344192,POINT (-87.690344192025 42.017406800731),POINT (1158975.3924345935 1949589.3485195632),2024,7452 N WESTERN AVE
P408784,PASSENGER,3fe7e35b1d2a7834e5d809f1c7a3e56a171f1a0ebfcd27cbf6eb6c5984692fd658dd2f56b6ea3cfb6718a12519474f45d0b47a3b3516169c54235c36f87ba80b,1760781.0,F,,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,2024-06-22 23:19:00,45,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",06/22/2024 11:19:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23,7,6,41.85437381,-87.61537594,POINT (-87.615375939801 41.854373810129),POINT (1179844.8551780146 1890341.618695372),2024,2100 S LAKE SHORE DR SB
O1735341,DRIVER,e4a0e136945589756b833732d74517fc44b7090a29f2b663a5d5b8e391da703501213fb65ae1f41cf3746b766debd80417fa16a627fcf33eb1410daa3b9524fc,1652070.0,F,,NOT APPLICABLE,NONE,NO INDICATION OF INJURY,FAILED TO YIELD,UNKNOWN,NORMAL,,,,,2024-01-04 18:20:00,30,CLEAR,DARKNESS,ANGLE,NOT DIVIDED,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"$501 - $1,500",01/04/2024 07:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,5,1,41.945985104,-87.766879952,POINT (-87.766879951659 41.945985104309),POINT (1138349.6633025436 1923416.0215705018),2024,5600 W ADDISON ST
O1826672,DRIVER,cf5eb422323bdd94233906c7b89e74e6debc95c1cf2020ec5e797b3aa47c0cca109c489f548e1581edb397868ed0fa22ae0b05fc9a930b742c2f04f23564360d,1739960.0,M,17.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,IMPROPER BACKING,UNKNOWN,UNKNOWN,,,,,2024-05-24 19:20:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",05/24/2024 08:00:00 PM,IMPROPER BACKING,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,6,5,41.941585713,-87.688376199,POINT (-87.688376199196 41.941585713454),POINT (1159718.2120719773 1921963.7893177061),2024,3308 N WESTERN AVE
O1754305,DRIVER,a2bd19d542133b83f193ec0754d513f2603692d5829d41deb3a8aac999b8d840f63218239bee46476f6e6d09df542d71caea443d4039238e3a65aae88c94c1a8,1670314.0,X,,DEPLOYMENT UNKNOWN,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,UNKNOWN,,,,,2024-02-05 16:50:00,30,CLEAR,DUSK,REAR END,NOT DIVIDED,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,"OVER $1,500",02/05/2024 06:15:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,2,2,41.902456179,-87.746481287,POINT (-87.746481287097 41.902456179375),POINT (1144007.55266436 1907591.3681309193),2024,4810 W DIVISION ST
O1868817,DRIVER,481fa01ec635e41a5a7f4f267821e453382a92557ffc2a5f6b98db22f62476314ebfe70620d3e6954f38b5fbbf4dcdc963bb4553275ae2c09e30762c9bb36dd9,1780296.0,M,38.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,NORMAL,,,,,2024-07-22 17:55:00,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",07/22/2024 06:28:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,2,7,41.990055251,-87.706571651,POINT (-87.706571651167 41.990055250683),POINT (1154638.6996462215 1939589.5618140295),2024,5983 N LINCOLN AVE
O1830745,DRIVER,cfa337947ad1aedf3c7326a817767deb8c06d0f5d7ddc384219cd7d69e8c87f4a4bddbc65a71bf5c68757419e0e468730a59c6f4dce5c8410827eaa84e14eebf,1743875.0,M,28.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,OTHER,UNKNOWN,NORMAL,,,,,2024-05-30 16:25:00,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",05/30/2024 04:27:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,5,5,41.749665691,-87.636553225,POINT (-87.636553225363 41.749665691192),POINT (1174384.7478042596 1852139.051080462),2024,7937 S NORMAL AVE
O1809414,DRIVER,afd9ec223db84603331f41bef3d634bbdd94b9e231d70e730162506e51f0f70bfee4ebf7309d1a858cbfe4dea8a37bd8e3e822d0003aea82d188fa04521a2468,1723427.0,M,31.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,UNKNOWN,UNKNOWN,NORMAL,,,,,2024-05-02 10:20:00,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,"OVER $1,500",05/02/2024 11:06:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,5,5,41.975086009,-87.806919504,POINT (-87.806919504401 41.975086009435),POINT (1127392.0043407686 1933951.0373952605),2024,5149 N HARLEM AVE
O1745455,DRIVER,dcd191ca04b10988badcf43f0d4de35593469d058063104d9349f2e1d4ee218de21d664cb38986cee6fa2cac9ce36fae983f342491c45e07713fbaf2f17f9e0d,1661832.0,M,58.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,IMPROPER TURN,NOT OBSCURED,NORMAL,,,,,2024-01-22 08:38:00,30,RAIN,DAYLIGHT,REAR TO SIDE,NOT DIVIDED,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,"OVER $1,500",01/22/2024 08:40:00 AM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8,2,1,41.887121417,-87.755173644,POINT (-87.755173643863 41.887121416928),POINT (1141678.8955567183 1901987.3258303972),2024,353 N LARAMIE AVE
P427552,PASSENGER,1685050aa29cedc0e9bbcc300deaf16e7d87603417e49b33b6d0c0340b04463e57c0a8582a5e0536bea198164e92f12db5b8ce82fc1645840198418dd8227941,1841368.0,M,6.0,DID NOT DEPLOY,NONE,NO INDICATION OF INJURY,,,,,,,,2024-10-21 16:39:00,30,CLEAR,DUSK,TURNING,FOUR WAY,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,"OVER $1,500",10/21/2024 06:05:00 PM,"EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",UNABLE TO DETERMINE,,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,5.0,0.0,16,2,10,41.735785266,-87.64375883,POINT (-87.643758829628 41.735785266472),POINT (1172459.0292408918 1847065.3155898286),2024,8700 S HALSTED ST
